id,title,story_text,score,num_comments,author,created_utc,url
47160164,Show HN: OpenTrace – Self-hosted observability server with 75 MCP tools,"I built a self-hosted observability server that exposes production data as MCP tools. Instead of switching between dashboards and your editor, you connect it to Claude Code, Cursor, or any MCP client and query your logs, database, and server metrics through natural language.<p>What it covers:<p>- Log ingestion with full-text search (SQLite FTS5), filters by service, level, trace ID, exception class, metadata
- Read-only Postgres introspection — query stats from pg_stat_statements, index analysis, lock chains, bloat estimates, replication lag. All queries validated SELECT-only via SQL AST parsing (pg_query)
- Sentry-style error grouping by fingerprint with user impact analysis
- User analytics — session journeys, conversion funnels, path analysis, top endpoints
- VM monitoring — CPU, memory, disk, network via gopsutil
- Rule-based threshold watches with auto-resolve<p>The AI assistant can also take actions: resolve errors, create watches, set up health checks, kill slow queries, and save persistent notes across sessions.<p>Tools return suggested_tools with pre-filled arguments, so the assistant chains through investigations without prompt engineering.<p>Stack: Go, SQLite (WAL + FTS5), Chi, HTMX. Single binary, no external dependencies. Runs on a $4 VPS.<p>Client libraries: Ruby gem for Rails (auto-captures SQL, N+1s, view renders, ActiveJob, PII redaction) and a 3.1KB browser JS client for frontend error tracking.<p><a href=""https://github.com/adham90/opentrace"" rel=""nofollow"">https://github.com/adham90/opentrace</a>",3,1,adham900,2026-02-26 00:28:55+00:00,https://github.com/adham90/opentrace
47335725,Workflow to build context for coding agents,"Here’s the workflow my team and I have found works best with coding agents:<p>- Plan: Write a plan in markdown. Edit this. Iterate. The plan isn’t a throwaway note. It tracks status as work progresses (draft -> in-development -> in-review -> completed), versions with git alongside the code, and serves as the single source of truth. When the agent later implements, it reads this document. When we review the work, we compare against it.<p>- Diagram: Have the agent enrich the plan with architecture diagrams and data models. Edit this. Iterate. These artifacts live alongside the plan and the code. When the agent later implements, it doesn’t need us to re-explain the architecture or the schema. It reads them directly.<p>- Mockup: For anything with a UI, we create mockups before touching code. We generate interactive html/javascript most of the time. This replaces the Figma-to-engineering handoff entirely. When the agent implements the UI, it already knows what it should look like. No exporting, no describing screenshots in words, no “make it look like the design.”<p>- Tests: We have the agent write tests based on the plan, diagrams, and mockup. We review them, add edge cases, and now we have an executable definition of “done.”<p>- Implement: Now we tell the agent: “Implement the notification system. Run tests after each major change. Keep going until all tests pass.” The agent works iteratively. Implements the database migration from the data model. Runs tests — schema tests pass. Builds the WebSocket server. Implements the frontend. Runs Playwright and catches a CSS issue from the screenshot, fixes it, reruns. Eventually: all green.<p>- Review the work. When the agent finishes, we review. We click through the changes, see exactly what was added, modified, or removed, and compare it against the plan and mockup.<p>- Commit<p>- Update the Plan: After committing, we close the loop. We ask the agent to update the plan: status moves from in-development to completed, acceptance criteria get checked off, and any implementation notes get added. If anything doesn't match, either the plan gets updated or we rework the code.<p>- Update Docs and Website: The agent updates our documentation and our website, keeping everything in sync and up-to-date<p>What I like about this and why it works is that each step produces context that the next step consumes. By the time the agent starts writing code, it has the spec, the architecture diagram, the database schema, the mockup, and the test suite. Once its done coding, we update everything giving us clean context to build on.",3,0,wek,2026-03-11 14:04:35+00:00,https://news.ycombinator.com/item?id=47335725
47217805,"Show HN: Tradefacts.io – US HTS tariff schedule, a JSON API and change detection","The US Harmonized Tariff Schedule is public — USITC publishes it and even has a REST API. The problem is everything around it: the schema shifts without notice, field names are inconsistent across chapters, and there's no reliable way to know when something changed unless you run your own diff.
I built TradeFacts.io to sit between USITC and your application. It serves the full HTS schedule (32,295 records) as a normalized JSON API with a stable schema, nightly updates, and change detection.
What it adds on top of raw USITC data:
• Versioned diffs — nightly change detection with a full history endpoint
• Webhook push — Tier 2 notifies your endpoint when tariff codes change, so you don't poll
• Schema stability — when USITC changes their format upstream, we absorb it; your integration keeps working
• Safety checks — the nightly pipeline aborts if the incoming dataset drops below 30,000 records, so a partial USITC response never overwrites live data
Auth is a single API key header. The target buyer is engineering teams at customs brokerage software companies and trade compliance SaaS vendors who are currently maintaining their own scraper or polling USITC directly.
Pricing is $199/month (Tier 1, full dataset) and $399/month (Tier 2, adds webhooks and change history). 30-day free trial, no credit card.
Docs: <a href=""https://tradefacts.io/docs.html"" rel=""nofollow"">https://tradefacts.io/docs.html</a>
Happy to answer questions about the data pipeline, HTS structure, or why I made certain schema decisions.",3,0,PowMan,2026-03-02 13:36:31+00:00,https://tradefacts.io
47409360,Show HN: Android Native Reverse Tools,"The final piece of the Android decompilation/static analysis puzzle is native reverse engineering. After completing the decompilation of the Java/dex parts, I decided to challenge myself with the decompilation and static analysis of the native parts, and I gave this native part a different name: rosemary.<p>It's under development, I've just finished creating the control flow and data flow.",2,2,neocanable,2026-03-17 06:38:48+00:00,https://neocanable.github.io/2026/01/17/rosemary-development-status.html
47155394,Show HN: I built an AI senior architect – vibe coding meets system design,"I've been designing distributed systems for years, for work, interviews, side projects. I wanted one place to do all of it: refresh my architecture knowledge, keep up with how companies like Netflix and Stripe actually build things, and try out design ideas without starting from a blank page every time.<p>So I built SysDesAi. It started as a tool for myself. Part AI architect, part learning platform, part engineering news source. You describe what you want to design and an AI walks through it with you step by step: requirements, capacity estimates, API design, data models, architecture diagrams, sequence flows, scaling bottlenecks. Basically the architecture part of vibe coding that usually gets skipped.<p>It's not a one-shot generator. You can push back at every step, ask questions, or take the conversation in a different direction. If you disagree with a tech choice the AI made, you say so in chat, and there's a button to regenerate just that step with the new direction. Or if you don't care and just want the full design, there's an autopilot mode for that.<p>It ended up growing beyond the design tool:<p>- 10 phases per design (requirements, scope, estimates, API, data model, architecture diagram via Mermaid, sequence diagrams with a custom SVG renderer, scaling, summary)
- Two AI modes: Fast (Gemini 2.5 Flash) and Gemini 2.5 Flash Thinking
- Google Search grounding on the architecture and scaling phases, so the AI recommends tech based on what's current, not just what was in its training data
- Gallery with 48+ designs you can browse, fork, comment on, or ask the AI about
- Free course: 11 modules, 60+ lessons, quizzes, certificates
- News feed pulling from 35+ engineering blogs (Netflix, Uber, Cloudflare, AWS, etc.). You can read an article and generate a design based on it<p>Some technical decisions I found interesting:<p>- Designs aren't generated in one shot. You clarify requirements first, then the AI builds a step plan, then generates each step with full context of everything before it. The difference vs. a single big prompt was pretty obvious once I compared the two.
- The architecture and scaling phases use Google Search grounding. Without it the AI would recommend outdated patterns or miss newer alternatives. With it, the recommendations actually track what people are using now.
- When you ask the AI to change something in chat, it detects that and shows an ""apply changes"" button. One click regenerates that step. Downstream steps get marked as outdated so you know what needs a refresh.
- I built a custom SVG sequence diagram renderer because Mermaid's sequence diagrams can't do interactive step reveal, clickable step bands, or zoom/pan. Spent more time on this than I'd like to admit.<p>Pricing: 50 free credits on signup. You can bring your own Gemini API key and use it for free, unlimited. Or buy credit packs ($5/50, $20/250) if you don't want to deal with API keys. Course, gallery, and news feed are free, no credits needed.<p><a href=""https://sysdesai.com"" rel=""nofollow"">https://sysdesai.com</a><p>Not sure how useful this is to anyone besides me, but I'd like to hear what you think. What works, what doesn't, what would you do differently.",2,2,BetterForAll,2026-02-25 18:16:14+00:00,https://www.sysdesai.com
47297522,Show HN: Trawl – LLM-powered web scraper that calls the AI once - runs pure Go,"Every scraper I've written has the same failure mode: it works for three months, a site redesigns, and my CSS selectors silently return empty strings. The data is still right there on the page — a human can find it instantly — but the scraper is blind.<p>Trawl fixes this by splitting the problem. You describe what you want:<p><pre><code>    trawl ""https://books.toscrape.com"" --fields ""title, price, rating, in_stock""
</code></pre>
The LLM (Claude) looks at one sample item and derives a full extraction strategy — CSS selectors, attribute mappings, type coercion, fallback selectors. That strategy gets cached. Every subsequent page with the same structure is extracted with pure Go + goquery. No API calls, no token cost, full concurrency.<p>The key insight: LLMs are good at understanding HTML structure, but you don't need them to extract 10,000 rows. Use AI for intelligence, Go for throughput.<p>When a site redesigns, the structural fingerprint changes, the cache misses, and trawl re-derives automatically.<p>You can preview exactly what it figured out:<p><pre><code>    $ trawl ""https://example.com/products"" --fields ""name, price"" --plan

    Strategy for https://example.com/products
      Item selector: div.product-card
      Fields:
        name:  h2.product-title -> text (string)
        price: span.price -> text -> parse_price (float)
      Confidence: 0.95
</code></pre>
Some things that took real engineering effort:<p>- JS-rendered SPAs: headless browser with DOM stability detection — polls until element count stabilizes and skeleton loaders resolve, scrolls to trigger lazy loading, auto-clicks ""Show more"" buttons
- Multi-section pages: detects candidate data regions heuristically, target a specific section with --query ""Market Share"", scopes extraction via container selectors
- Self-healing: monitors extraction health (% of fields populated), re-derives the strategy if it drops below 70%
- Iframes: auto-detects and extracts from iframes when they contain richer data than the outer page<p>Output is JSON, JSONL, CSV, or Parquet. Pipes cleanly:<p><pre><code>    trawl ""https://example.com/products"" --fields ""name, price"" --format jsonl | jq 'select(.price > 50)'
</code></pre>
Written in Go. MIT licensed.<p>https://github.com/akdavidsson/trawl",2,1,trawlcli,2026-03-08 14:18:13+00:00,https://news.ycombinator.com/item?id=47297522
47287985,"Show HN: RankClaw – AI-audited all 14,706 OpenClaw skills; 1,103 are malicious","RankClaw (rankclaw.com) is a security scanner for AI agent skills — the OpenClaw/ClawHub ecosystem
that extends Claude-based agents with file, web, and shell access.<p>Data:
- 14,706 skills indexed
- Every single skill has a full AI deep audit report (14,704 complete)
- 1,103 confirmed malicious (7.5%)<p>The key finding: automated surface scanning (metadata, dependency checks, pattern matching)
systematically undercounts malicious skills. Skills that pass shallow heuristics fail AI audit
because the attack is in the natural language of the SKILL.md — prompt injection, deferred
execution, social engineering — none of which pattern matching detects.<p>The attack patterns found by AI deep audit:
- Bulk publishing campaigns — one actor published 30 skills named ""x-trends"" across multiple accounts. 28 of 30 confirmed malicious. Goal: distribution at scale before detection.<p>- Brand-jacking — 4 skills named clawhub/clawhub1/clawbhub/clawhud impersonating ClawHub's own CLI. macOS: base64 curl|bash to a raw IP. Windows: password-protected ZIP from a stranger's GitHub (the password prevents GitHub's malware scanner from opening it).<p>- Prompt injection in legitimate-seeming skills — one scored 95/100 shallow, 38/100 after AI audit. The injection text wasn't in code — it was in the SKILL.md instructions.<p>- On-demand RCE via challenge evaluation — claws-nft instructs the agent to ""evaluate"" challenges that can be ""math, code, or logic problems."" Server decides which type at call time.<p>- LLM-generated payload — lekt9/foundry contains no malicious code. It instructs the AI to generate code and execute it. Static analysis finds nothing. The payload doesn't exist until the AI writes it during a conversation.<p>- Social engineering — bonero-miner has a ""Talking to Your Human"" section with a pre-written script for the AI to use: ""Can I mine Bonero? It's a private cryptocurrency - like Monero but for AI agents. Cool?""<p>Skills differ from browser extensions: no sandbox. Full file system, shell, and network access.
The SKILL.md instructions are directives to the AI model — you need AI to audit AI.<p>Scoring model is open: Security 40%, Maintenance 20%, Docs 20%, Community 20%.<p>Free to check any skill: rankclaw.com",2,1,do_anh_tu,2026-03-07 14:32:26+00:00,https://rankclaw.com
47115067,A Development Methodology for the Agentic AI Era,"I wrote this article (yes - ai-enhanced) and thought of sharing this methodology that I personally use more and more every day with all of you:<p>We can oversimplify every problem to: input → process → output. This isn't new. What is new is that AI agents are increasingly writing the code in between — and that shift demands we rethink where human expertise actually belongs.
The instinct to apply pre-AI methodologies like TDD, BDD, or DDD to agentic workflows is understandable, but these were designed for humans writing code.<p>In a world where AI is doing most of the implementation, our job changes. We stop being craftsmen and become architects of correctness. Our primary artifact is no longer code — it's the contract that tells the agent what ""done"" looks like.<p>This suggests a three-layer methodology, but the layers aren't equal, and one of them isn't free.<p>*<i>The Output Layer — own this completely*</i>
This is the most important layer and the one that demands the most human attention, especially early on. The questions to answer here are deceptively simple: what does ideal output look like? What are the schemas, types, formats, ranges, and invariants that define correctness?
Building a robust validation and sanitization layer here is not optional — it's the foundation everything else rests on. Once it exists, it becomes a target. Use agentic AI to generate adversarial fixtures: malformed data, boundary violations, unexpected types, edge cases humans wouldn't think to try. Then use those fixtures to attack your own validation layer until it holds. No errors allowed here. This layer is what gives agents something concrete to validate assumptions against — without it, they're flying blind and so are you.<p>*<i>The Input Layer — define it, don't neglect it*</i>
Less critical than the output layer but still worth deliberate human attention. The same questions apply: what does valid input look like? What are the schemas, constraints, and expected shapes of incoming data?
The temptation is to be loose here and let the system handle whatever arrives. Resist it. Sloppy input contracts create ambiguity that propagates inward, and agents will make quiet assumptions to fill the gaps. Those assumptions compound.<p>*<i>The Functional Layer — powerful, but not free*</i>
With solid input and output contracts in place, agents can take on the bulk of the transform logic: the validation, the mapping, the processing. This is genuinely powerful. Implement performance benchmarks and target latencies, then let agents iterate until the system meets them. Much of this layer can be owned by AI.
But the word ""free"" needs a qualifier. The functional layer is where business logic lives, and business logic encodes decisions that are often subtle, ambiguous, or politically loaded. Rounding rules, partial failure handling, priority in edge cases — these aren't derivable from schemas alone. Well-specified contracts constrain the space; they don't eliminate judgment. Agents will make decisions in the gaps between your tests, and those decisions may be quietly wrong. The output layer limits the blast radius of that wrongness, but it doesn't eliminate it. Human review of business-critical paths remains necessary.<p>*<i>The Layer Nobody Talks About — change*</i>
There's a fourth concern that sits above all three layers: how does the contract itself evolve? Schemas rot. Requirements shift. In a mature agentic system with many agents operating against a shared contract, changing the spec becomes the hardest engineering problem in the room. Migration, versioning, and backward compatibility need to be first-class concerns from the start, not afterthoughts. These should be explicitly set in our plans/specs from the get go.",2,1,ish-xyz,2026-02-22 21:47:24+00:00,https://news.ycombinator.com/item?id=47115067
47472145,I made this app 'Mind Influence Lab' for experimenting consciousness hypothesis,"I built an Android app for running structured mind-matter interaction experiments on your own device, modelled on the PEAR Lab methodology. I want to be upfront: the scientific consensus does not support the hypothesis this tests, and I am not claiming otherwise. But the effect size documented in prior literature (Cohen's h ≈ 0.002) is small enough that it cannot be tested in a few sessions, it requires sustained longitudinal data collection. No tool existed for this on a personal device, so I built one.
What it does: generates binary sequences from either device CSPRNG (local entropy) or quantum RNG sourced from vacuum fluctuation measurements via Cisco Outshift's API, records six simultaneous environmental sensor channels (magnetometer, barometer, ambient sound, WiFi RSSI, Bluetooth variance), computes z-scores per session and per phase following PEAR's four-phase protocol structure, and stores everything in a local vault for longitudinal analysis.
Three protocols test different hypotheses: local entropy tests whether something in the local physical environment shifts coherently across channels simultaneously. Live quantum tests contemporaneous causation between intention and a physically independent random source. Buffered quantum fetches the entire sequence before the session begins, those events have already occurred, so any deviation cannot be explained by forward-time causation and requires a retrocausal account.
No accounts, no ads. One external connection: the QRNG API. All data are saved locally on the device.
GitHub: https://github.com/WickedDarko/mind-influence-lab
https://wickeddarko.github.io/mind-influence-lab/<p>I'm a newbie who is learning flutter with no scientific or engineering background. I am just curious to see what people will think of this project..",2,0,Wickeddarko,2026-03-21 22:22:51+00:00,https://news.ycombinator.com/item?id=47472145
47451559,Show HN: I built an AI agent that does marketing for my apps,"I make iOS apps, been doing it for about five years now. Apple Search Ads ended up being my main paid channel - no creatives needed, just keywords and bids, feels closer to engineering than marketing. Also the only channel left where you get actual deterministic attribution, everything else is probabilistic mess. Anyway the work itself is mind-numbing. Bid adjustments, keyword mining, cross-negatives, checking what actually converts vs what just burns budget. You know the type of work where you're doing it and wondering what you're doing with your life.<p>At some point the idea to automate it felt pretty obvious. I wanted Claude Opus specifically because quality matters here - these are real money decisions. But running it twice a day at 50-80 tool calls per session, API bill would be brutal. Using Claude Code sub through OAuth turned out to be a great hack for this. Honestly cool that Anthropic lets you use it this way.<p>Agent pulls data from three places: Apple Search Ads API, App Store Connect, and a lightweight SDK installed in the apps. Strategy side I took an open source ASA playbook, split it into phases, and mixed in what I learned from my own campaigns. Agent picks the right playbook depending on where app is at and keeps memory between runs.<p>Apple's APIs are a pain to work with and this is where vibe coding really bites you. Agent sort of figures them out but not fully - gets 90% right so you trust it. Then some edge case hits, like the reporting endpoint that puts your only report slot on a 31 day cooldown if you request it wrong, and now you're both fumbling. Either you spend a bunch of sessions on trial and error together or you go into the trenches and read the docs & code yourself. Which, let's be honest, those muscles have atrophied a bit at this point.<p>Still - genuinely great time to be building stuff solo. All this business grind that used to feel like a completely different job is just becoming engineering problems. Write a spec, let agent handle it, enjoy the building part. That's the dream honestly.",2,0,akhrail1996,2026-03-20 07:27:57+00:00,https://asaagent.xyz
47308991,"Dismantle systemic silence with secure, timestamped voices","In AI Strategy, we often prioritize frictionless user experiences. However, for survivors of intimate partner violence, digital friction is a vital safety mechanism. The architecture of Sophia.chat demonstrates how strategic technical barriers protect those in high-stakes environments.<p>The app implements Privacy by Design in these core architectural choices:<p>--#DecoyAndDisappearingAct: Standard browser history is a liability in abusive environments. Sophia.chat utilizes decoy links that transform into a secure vault only under specific conditions.<p>--#ImageBasedCryptography: Traditional credentials are vulnerable to coercion or social engineering. Sophia.chat leverages steganographic principles, using a local image file as a cryptographic seed and provides the unique entropy required to decrypt the secure volume.<p>--#HighFidelityEvidenceLog: To combat gaslighting and evidence tampering, the platform maintains timestamped files via low-latency, encrypted uploads. By syncing data the integrity of the evidence remains intact even if the physical hardware is seized or undergoes a factory reset.<p>This #InternationalWomensDay, let's celebrate tech that heals. The architecture of Sophia.chat is a blueprint for how AI can dismantle systemic silence with secure, timestamped voices. Let’s commit to building infrastructure that doesn't just process data, but protects people.<p>#IWD2026 #AIStrategy #CyberSecurity  #PrivacyByDesign  #RightsJusticeAction",2,0,redsunbird,2026-03-09 13:44:01+00:00,https://news.ycombinator.com/item?id=47308991
47258177,Ask HN: How valuable is production scale experience vs. LeetCode in startups?,"Backend engineer from India working mainly on distributed systems and backend infrastructure.<p>Over the past few years, I’ve worked on systems serving ~6M monthly users and currently operate backend services handling ~1300 rps production traffic. A lot of my work involves things like autoscaling services, async job processing, data pipelines (~400GB), and deployments where we need zero downtime (blue-green / rolling deploys).<p>I’ve also solved 300+ LeetCode problems and understand the algorithm grind. I can push through it if needed.<p>But I’ve noticed something interesting about myself: what really excites me is operating real systems under load - debugging production issues, designing services that scale, handling burst traffic across many instances, and improving latency through infrastructure changes.<p>Sometimes it feels like interview prep pushes heavily toward algorithm puzzles, while the engineering work I enjoy most is around distributed systems and production architecture.<p>Curious how founders and engineers here evaluate this balance when hiring.<p>Is strong production systems experience still a meaningful signal compared to heavy algorithm interview prep?",2,0,winsongr,2026-03-05 06:17:37+00:00,https://news.ycombinator.com/item?id=47258177
47207428,Show HN: A white-label VoIP stack (Django/WebRTC) to replace RingCentral/Webex,"Hi HN,<p>I run a dev shop called Crudloop. With the UK PSTN copper network shutting down in 2027, I noticed many businesses panic-buying SaaS subscriptions (RingCentral/Webex/8x8) at ~£25/user/mo, despite wholesale SIP trunking costing fractions of a penny.<p>We spent the last 6 months engineering a production-ready VoIP stack to solve this.<p>The Business Model:
This is not a SaaS and it is not Open Source. Instead of renting seats, I license the source code and deploy the entire stack to your private VPS (AWS/Hetzner/DigitalOcean). You pay a one-time fee for the code/setup, and then you pay wholesale rates directly to the carrier (Telnyx).<p>The Infrastructure:
- Backend: Django (DRF) + Celery + Redis. Handles dynamic routing via Telnyx Webhooks (TeXML). Scalable via Docker Swarm/K8s.
- Web: React + TanStack Query + @telnyx/webrtc SDK.
- Mobile: Native iOS (Swift) integration for reliable background calls.<p>The Economics:
For a company with 30 employees, switching from a £25/user SaaS to this private stack saves ~£8,000/year and guarantees data sovereignty. You own the metal, you own the logs, and you control the routing logic.<p>I'm looking for agencies or SMEs who want to own their infrastructure.<p>Happy to answer questions about self-hosting economics, scaling Django for real-time SIP events, or maintaining a private VoIP cloud.",2,0,navicstein,2026-03-01 15:13:44+00:00,https://www.crudloop.com/pstn
47151143,Show HN: AutoBrief – Generate post-incident briefs from a structured form,"Hi HN,<p>I built AutoBrief after noticing that resolving incidents wasn’t the longest part — writing about them was.<p>After every incident we would write:
 • An engineering postmortem
 • An executive summary
 • A status page update
 • Runbook changes<p>Same incident, multiple documents.<p>AutoBrief lets you fill out one structured form (timeline, impact, root cause, mitigation, uncertainties) and generates tailored drafts for each audience.<p>A few design decisions:
 • Sensitive fields encrypted at the application layer
 • Workspace isolation using Postgres RLS
 • Incident data is not used to train AI models
 • Meant as a draft accelerator, not a replacement for review<p>Stack:
Next.js 15, Supabase (Postgres + RLS), Claude API, deployed on Vercel.<p>I’d especially appreciate feedback from engineers who run incident reviews.
Would this reduce overhead in your workflow, or just add another tool?",2,0,SoloShipper,2026-02-25 13:24:19+00:00,https://autobrief.dev
47149560,Show HN: The gap between tracking time and getting paid is frustratingly manual,"I've freelanced for 15 years. Every month it's the same routine: check my time tracker, open Xero, manually create an invoice, try to remember what ""Client X - 2.5hrs"" actually meant, type up line items, double-check rates, hope I didn't miss anything.<p>The time tracker knows what I did. The accounting software knows how to invoice. Why am I the glue between them?<p>I built Hour Cap to close that gap. Track time with invoice-ready descriptions, then push to Xero as a draft invoice. The descriptions you write while working become the line items your client sees. No reconstruction, and no rewriting.<p>The part that took the most engineering: retainer billing. If you have a client on 40 hours/month, you need budget tracking that auto-resets each period, handles different period types (not everything is monthly), alerts when you're approaching the cap, and lets you invoice per-period. Most time trackers treat this as a static project estimate when it's not.<p>Other things I found surprisingly complex to get right:<p>- Rate cascading (project → member → org default) so different team members can bill different rates on different projects<p>- Timer midnight crossing (if someone forgets to stop a timer, it should split across days, not show 18 hours on Tuesday)<p>- Invoice line item grouping (some clients want one line per task, others want one line per project - same data, different views)<p>Built with Laravel 12 and Livewire 4. Solo dev, bootstrapped. Free tier available, no credit card required.<p>If you use Xero and want to try it, I'm giving 12 months free to beta testers who connect their Xero account. Genuinely looking for feedback on the invoicing workflow.<p><a href=""https://hourcap.com"" rel=""nofollow"">https://hourcap.com</a>",2,0,jonobird1,2026-02-25 09:59:54+00:00,https://news.ycombinator.com/item?id=47149560
47126886,Show HN: I rebuilt my hobby mapping platform,"A couple of weeks back I realize that unemployment was about to hit me for the first time in my 25 year old career.<p>I had not been really developing for the last 10 years or so, but had my old hobby mapping platform up and running and creating modest revenue to pay for the hosting costs. I<p>Didn’t ever really try this vibecode thing seriously, but decided to stay relevant I should look into it (whatever it’s called now Agentic Engineering, whatever). I had dabbled with JavaScript/Typescript over the years (mostly just adding small hacks and kludges for marketing at work), but always felt Node had too much baggage.<p>So to give Deno a go. From the frameworks I chose Fresh because it was first party. And now here we are 14 days later my multi-tenant site is live in 30+ locales fully translated running it’s own routing and geocoder. Additionally I had translations and data from before, but did a ton of data wrangling and exploring of the data structure.<p>Can’t say how amazed by not only Deno, Claude, but also the state the open mapping ecosystem has reached. It’s amazing to use the combination of OSM, OSMR and MapLibre GL are. Last time I worked on this hobby the commercial APIs were hands down better.<p>You could call me jaded and tired of all the hype on average. But for me this was an exciting journey of discovery and enjoying building things.<p>P.S. If anyone’s hiring I’m available remote or in Finland from July - drop me a line at wet.salt5007@fastmail.com",2,0,velmu,2026-02-23 18:52:01+00:00,https://trippi.app
47178842,"Ask HN: Does ""task-derived JD and evidence-based candidate"" make hiring better?","Hello HN,<p>I’m testing an idea: generate JDs from real engineering tasks, then evaluate candidates against those tasks using code evidence.<p>Instead of writing “5+ years X, Y, Z”, input is actual work context:<p>- GitHub/Jira issues
- linked PRs and code diffs
- review comments and discussion timeline
- change size, dependencies, and failure modes<p>From this, the system generates a structured JD, for example:<p>- Problem Scope: what must be solved
- Required Skills: APIs, infra, debugging depth, testing expectations
- Seniority Signals: architecture ownership vs isolated implementation
- Success Criteria: what “done well” looks like
- Interview Focus: where to probe risk areas<p>Then candidate evaluation is also evidence-first:<p>- Build candidate activity profile from commit/PR/review history
- Map past solved problems to the generated JD requirements
- Score by evidence quality, not keyword match
- Output traceable reasons like:
    - “Handled similar WebSocket memory leak with root-cause writeup”
    - “Strong delivery signal, but weak automated test coverage”
    - “No evidence for distributed locking incidents”<p>So the goal is not “resume parsing”, but:<p>1. JD grounded in actual tasks
2. Candidate fit grounded in actual shipped work<p>I’m still validating this concept and would value critical feedback:<p>- For hiring managers: would this be better than today’s JD + ATS flow?
- For engineers: what would make this feel fair vs reductive?
- Where does this break first (privacy, gaming, legal, false confidence)?<p>(For private/company data, my assumption is sanitized extraction before analysis.)",1,6,A1aM0,2026-02-27 10:22:22+00:00,https://news.ycombinator.com/item?id=47178842
47284990,Show HN: CC Usage Bar – Check Claude Code usage from your macOS menu bar,"I built a small macOS menu bar app that lets you check your Claude Code subscription usage with a single click, without touching your terminal.<p>## The problem<p>If you use Claude Code heavily, you probably run multiple sessions across multiple terminal windows. When you want to check how much of your usage limit you've burned through, your only option is to type `/usage` inside a Claude Code session. That means either:<p>1. *Interrupting a running agent* mid-task to type a command, or
2. *Opening a new terminal and starting a new session* just to check a number<p>Both are disruptive. You lose flow, and the agent loses context.<p>## Why not just call the usage API?<p>A lot of community tools solve this by grabbing the OAuth token that Claude Code stores in the macOS Keychain and calling Anthropic's usage API directly. This works, but it has a real UX and security cost: *macOS will prompt you every time a third-party app tries to read that Keychain item.* You get a system dialog asking whether to allow access, sometimes repeatedly. It's not a smooth experience, and handing your OAuth token to another process is a legitimate security concern.<p>## How CC Usage Bar works differently<p>CC Usage Bar takes a simpler, zero-trust approach. It doesn't touch your Keychain, doesn't make any network calls itself, and doesn't parse or store any credentials. Instead, when you click the menu bar icon, it:<p>1. Spawns a real Claude Code session in a pseudo-terminal (PTY)
2. Sends the `/usage` command
3. Captures and renders the output with full ANSI color fidelity
4. Terminates the session immediately<p>It literally runs `claude` the same way you would, just in a hidden terminal. The data comes straight from Claude Code itself, so it's always accurate and reflects the latest state. No reverse engineering, no API scraping, no hacks.<p>## What it looks like<p>A single icon in your menu bar. Left-click to open a popover showing your current usage. Click outside to dismiss. That's it.<p>- Native Swift/SwiftUI app, runs as a lightweight menu bar agent (no Dock icon)
- macOS 14 Sonoma or later
- Requires Claude Code already installed and on your PATH<p>## Links<p>- GitHub: <a href=""https://github.com/yilei-he/cc-usage-bar"" rel=""nofollow"">https://github.com/yilei-he/cc-usage-bar</a> (MIT licensed)
- Download pre-built .app from the Releases page, or build from source with Xcode<p>Happy to hear feedback or ideas. If you've been annoyed by the same workflow interruption, give it a try.",1,4,root-cause,2026-03-07 06:15:47+00:00,https://github.com/lionhylra/cc-usage-bar
47385090,Zirco.ai – AI employee for dental front desk operations,"Hi HN,<p>I'm building Zirco.ai — an AI administrative employee for dental practices.<p>The problem: dental front desks spend 2–3 hours every day manually verifying insurance benefits through carrier portals. On top of that, they're handling inbound scheduling calls, sending reminders, coordinating referrals, and managing new patient intake — all manually, all repetitive, all expensive. A single front desk employee costs $40–50K/year and turns over at 40% annually.<p>What I built: an AI that handles the full front desk workflow end-to-end. It answers inbound calls with a voice AI (built on Vapi), verifies insurance automatically by integrating with carrier APIs and using browser automation for portals that don't have them, books appointments directly into the practice's existing software (Dentrix, Open Dental, Eaglesoft), and sends personalized SMS/email reminders. Everything the front desk does, handled autonomously.<p>The technical parts I found most interesting:<p>- Insurance verification requires logging into 10+ different carrier portals with different data formats and session handling. Playwright handles the ones without APIs. Availity covers most of the rest.<p>- Voice AI for healthcare needs to handle interruptions, insurance jargon, and multi-step scheduling logic simultaneously. Getting this reliable enough for a medical practice took significant prompt engineering and fallback design.<p>- Multi-tenant HIPAA compliance from day one meant thinking carefully about row-level security, audit logging, and BAA agreements with every vendor that touches PHI.<p>Stack: Python + FastAPI, Next.js, PostgreSQL + pgvector, Vapi.ai for voice, Claude for reasoning, Playwright for portal automation, Twilio for SMS, deployed on AWS with HIPAA-eligible services.<p>Currently in beta. Have spoken to 30+ dental practices during discovery. Happy to discuss the technical architecture, the insurance verification approach, or anything else.",1,3,vosidov-msaid,2026-03-15 07:30:26+00:00,https://news.ycombinator.com/item?id=47385090
